start_date,end_date,years,num_investments,total_invested,final_value,total_return,total_return_pct,cagr,avg_purchase_price,final_price
2001-10-02,2021-10-02,20.0,240,240000,1533693.86291338,1293693.86291338,539.0391095472415,9.717618384222536,2314.704983810384,14791.8701171875
2001-11-02,2021-11-02,20.0,241,241000,1644433.1674504543,1403433.1674504543,582.3374138798566,10.077855262526247,2340.849249867951,15972.490234375
2001-12-02,2021-12-02,20.0,241,241000,1636098.6437925282,1395098.6437925282,578.879105308103,10.049892359506284,2355.465007037997,15990.759765625
2002-01-02,2022-01-02,20.0,240,240000,1659381.866743408,1419381.866743408,591.4091111430866,10.15057153692538,2360.4085938560293,16320.080078125
2002-02-02,2022-02-02,20.0,241,241000,1531884.2583818084,1290884.2583818084,535.6366217351903,9.688335334670818,2381.8231544063397,15139.740234375
2002-03-02,2022-03-02,20.0,241,241000,1432589.7403904465,1191589.7403904465,494.43557692549643,9.321413832116242,2396.1705830862024,14243.6904296875
2002-04-02,2022-04-02,20.0,240,240000,1484755.4886441554,1244755.4886441554,518.6481202683981,9.53986084527283,2402.2072441584437,14861.2099609375
2002-05-02,2022-05-02,20.0,241,241000,1298975.0903252135,1057975.0903252135,438.9938134129516,8.787548216840001,2425.9739692702,13075.849609375
2002-06-02,2022-06-02,20.0,241,241000,1271277.9353447438,1030277.9353447438,427.50121798537083,8.670376904091516,2444.1440529138376,12892.8896484375
2002-07-02,2022-07-02,20.0,240,240000,1132388.098764149,892388.098764149,371.82837448506206,8.066031383437045,2455.4860016937787,11585.6796875
2002-08-02,2022-08-02,20.0,241,241000,1249713.6367306842,1008713.6367306842,418.55337623679844,8.577458878578126,2487.9983817680245,12901.599609375
2002-09-02,2022-09-02,20.0,241,241000,1159360.0874063186,918360.0874063186,381.06227693208245,8.170805850711439,2514.942661237931,12098.4404296875
2002-10-02,2022-10-02,20.0,240,240000,1039146.5228321238,799146.5228321238,332.97771784671824,7.6027268658179326,2533.899384274205,10971.2197265625
2002-11-02,2022-11-02,20.0,241,241000,1022134.7982666815,781134.7982666815,324.122322932233,7.491607230338615,2571.5080895406286,10906.33984375
2002-12-02,2022-12-02,20.0,241,241000,1113637.9729693937,872637.9729693937,362.09044521551607,7.953406067000923,2595.6519745892933,11994.259765625
2003-01-02,2023-01-02,20.0,240,240000,1005966.8303737402,765966.8303737402,319.1528459890584,7.428279636047286,2609.9691008445575,10939.759765625
2003-02-02,2023-02-02,20.0,241,241000,1167036.6627784104,926036.6627784104,384.24757791635284,8.206505753466642,2643.9243544650353,12803.1396484375
2003-03-02,2023-03-02,20.0,241,241000,1086715.9392958567,845715.9392958567,350.91947688624765,7.821395811043241,2671.179830235195,12044.8701171875
2003-04-02,2023-04-02,20.0,240,240000,1175951.6185106465,935951.6185106465,389.9798410461027,8.270192920279529,2690.1820248835,13181.349609375
2003-05-02,2023-05-02,20.0,241,241000,1159579.0538139208,918579.0538139208,381.1531343626227,8.171827261072796,2725.46497564055,13113.66015625
2003-06-02,2023-06-02,20.0,241,241000,1274489.4679714232,1033489.4679714232,428.83380413751996,8.684086744983176,2750.701550208529,14546.6396484375
2003-07-02,2023-07-02,20.0,240,240000,1317103.4365102453,1077103.4365102453,448.79309854593555,8.885595855586814,2765.9258108667627,15179.2099609375
2003-08-02,2023-08-02,20.0,241,241000,1323394.67293344,1082394.67293344,449.12642030433193,8.88890160702882,2799.125969181444,15370.740234375
2003-09-02,2023-09-02,20.0,240,240000,1321514.0681465177,1081514.0681465177,450.63086172771574,8.903798374197013,2813.2931566815546,15490.8603515625
2003-10-02,2023-10-02,20.0,241,241000,1256837.8809899928,1015837.8809899928,421.509494186719,8.608323768256398,2845.119883318485,14837.5703125
2003-11-02,2023-11-02,20.0,241,241000,1253623.9317878461,1012623.9317878461,420.17590530616025,8.594420370819723,2868.173948946423,14919.5498046875
2003-12-02,2023-12-02,20.0,240,240000,1333120.723074002,1093120.723074002,455.46696794750085,8.951424256179298,2880.023655994786,15997.580078125
2004-01-02,2024-01-02,20.0,241,241000,1369140.8416549282,1128140.8416549282,468.10823305183743,9.074078894399818,2912.1104906809965,16543.939453125
2004-02-02,2024-02-02,20.0,241,241000,1449019.8360433355,1208019.8360433355,501.25304400138407,9.383764156500929,2934.3270100283085,17642.73046875
2004-03-02,2024-03-02,20.0,240,240000,1490939.5654326763,1250939.5654326763,521.2248189302818,9.562627770903465,2946.2619004447856,18302.91015625
2004-04-02,2024-04-02,20.0,241,241000,1465878.2578649693,1224878.2578649693,508.24823977799554,9.447045667754516,2979.3393735901755,18121.779296875
2004-05-02,2024-05-02,20.0,241,241000,1408171.9094579904,1167171.9094579904,484.3036968705355,9.227484424998366,3002.1270028669164,17541.5390625
2004-06-02,2024-06-02,20.0,240,240000,1474958.4600270605,1234958.4600270605,514.5660250112752,9.503607629852606,3016.2178897352674,18536.650390625
2004-07-02,2024-07-02,20.0,241,241000,1580751.6830236458,1339751.6830236458,555.9135614206,9.86069206315856,3050.9951008876183,20011.890625
2004-08-02,2024-08-02,20.0,241,241000,1445204.1528711012,1204204.1528711012,499.66977297556065,9.369344176569715,3075.1674405517433,18440.849609375
2004-09-02,2024-09-02,20.0,240,240000,1520140.0801036567,1280140.0801036567,533.3917000431903,9.668933072558538,3090.4479208782222,19574.640625
2004-10-02,2024-10-02,20.0,241,241000,1525725.3186345082,1284725.3186345082,533.0810450765595,9.666243020070798,3127.9707389367886,19802.58984375
2004-11-02,2024-11-02,20.0,240,240000,1529757.8689429716,1289757.8689429716,537.3991120595715,9.703522507460626,3142.9508209179457,20033.140625
2004-12-02,2024-12-02,20.0,241,241000,1604059.2423578282,1363059.2423578282,565.5847478663188,9.941122820224923,3179.850451384722,21164.599609375
2005-01-02,2025-01-02,20.0,241,241000,1577733.5698534206,1336733.5698534206,554.6612323043239,9.850194744517694,3204.0417403049055,20975.619140625
2005-02-02,2025-02-02,20.0,240,240000,1602130.8225799394,1362130.8225799394,567.554509408308,9.957368231305086,3217.422769009115,21478.05078125
2005-03-02,2025-03-02,20.0,240,240000,1545135.6765783385,1305135.6765783385,543.8065319076411,9.758400363380314,3243.895350730307,20884.41015625
2005-04-02,2025-04-02,20.0,241,241000,1437880.9062465818,1196880.9062465818,496.631081430117,9.34156703254747,3282.0581941419696,19581.779296875
2005-05-02,2025-05-02,20.0,241,241000,1463512.201756572,1222512.201756572,507.2664737579136,9.438206031893426,3310.3440159638862,20102.609375
2005-06-02,2025-06-02,20.0,241,241000,1550548.9623699046,1309548.9623699046,543.3813121866824,9.754774578114777,3340.43740359123,21491.75
2005-07-02,2025-07-02,20.0,241,241000,1620096.138178705,1379096.138178705,572.2390614849398,9.995821407306217,3368.1307621406713,22641.890625
2005-08-02,2025-08-02,20.0,240,240000,1613672.5345755955,1373672.5345755955,572.3635560731648,9.996839845597783,3385.5657911949584,22763.310546875
2005-09-02,2025-09-02,20.0,241,241000,1634557.8391508746,1393557.8391508746,578.2397672825206,10.044708036287275,3425.2060253086115,23231.109375
2005-10-02,2025-10-02,20.0,241,241000,1736648.9604213499,1495648.9604213499,620.6012283906016,10.378566595513083,3454.443148982795,24892.759765625
2005-11-02,2025-11-02,20.0,240,240000,1787893.2259363583,1547893.2259363583,644.9555108068159,10.562160545630949,3471.0973318889382,25858.130859375
2005-12-02,2025-12-02,20.0,241,241000,1752977.880924002,1511977.880924002,627.3767140763493,10.430228215374049,3513.4283075657436,25555.859375
2006-01-02,2026-01-02,20.0,241,241000,1715243.0799871061,1474243.0799871061,611.7191203266001,10.31013895651014,3541.5895403102513,25206.169921875
2006-02-02,2026-02-02,20.0,241,241000,1737153.5690733355,1496153.5690733355,620.8106095739981,10.380169979244801,3570.786699464873,25738.609375
