Date,Underlying_Growth,Leveraged_Growth,Naive_Expectation,Gap,Gap_Pct
1999-03-11,1.0,1.0,1.0,0.0,0.0
1999-03-12,0.9756396093359625,0.9268811295951891,0.9286846577544625,-0.0018035281592734265,-0.19420242858693443
1999-03-15,1.0036539925858647,1.0066892043000315,1.01100208152992,-0.004312877229888601,-0.426594297744872
1999-03-16,1.0121801513228583,1.0323070833676526,1.0369873292268983,-0.004680245859245646,-0.45133105558145
1999-03-17,1.0048723421877712,1.0099087981237962,1.0146883613865294,-0.004779563262733211,-0.47103755641802536
1999-03-18,1.024360478682359,1.0686281613496067,1.074876191122015,-0.006248029772408348,-0.5812790183664138
1999-03-19,0.9981728276704257,0.9866298289632576,0.9945284925873209,-0.007898663624063329,-0.794211898697293
1999-03-22,0.9859927643658887,0.950475000117726,0.9585641527912424,-0.008089152673516398,-0.8438822430362745
1999-03-23,0.9512784265070346,0.8500476299380949,0.8608409998240754,-0.010793369885980453,-1.2538168939660432
1999-03-24,0.9835566812903244,0.9365456262098681,0.951476746072131,-0.01493111986226281,-1.5692574646622932
1999-03-25,1.0194884005495517,1.0391531929439357,1.0596119965673907,-0.02045880362345498,-1.9307825590622985
1999-03-26,1.008526158736994,1.005592944883817,1.0257971821717806,-0.02020423728796361,-1.9696132568026687
1999-03-29,1.045066788742211,1.1148580995570263,1.1413849439133443,-0.026526844356318025,-2.324092717165891
1999-03-30,1.037758451497197,1.0914268704294992,1.1176062887191893,-0.02617941828969017,-2.3424544541255736
1999-03-31,1.022533570407748,1.04334898532749,1.0691354382953722,-0.02578645296788218,-2.4118976926811126
1999-04-01,1.0438488792319105,1.1085573076026638,1.1373991196270914,-0.028841812024427593,-2.5357688015341258
1999-04-05,1.0816077708207124,1.2288142382349432,1.2653462909753255,-0.03653205274038229,-2.8871189650560782
1999-04-06,1.083739398523282,1.236033138516843,1.2728422608493202,-0.03680912233247713,-2.8918840507319246
1999-04-07,1.0724726133194082,1.1974363521161608,1.2335553254366496,-0.036118973320488745,-2.9280383762036353
1999-04-08,1.0809985960197595,1.2259494829134856,1.2632095190967307,-0.03726003618324514,-2.949632315143434
1999-04-09,1.0876981105371053,1.248696819826311,1.286841689923369,-0.038144870097057915,-2.964223990856982
1999-04-12,1.0803896852737696,1.2234791384989638,1.2610760787780948,-0.037596940279130964,-2.9813379947354237
1999-04-13,1.0657730988020624,1.1737756864415303,1.2105821390215907,-0.036806452580060434,-3.0403928319814733
1999-04-14,1.0292324687968457,1.0530007585957275,1.0902859983193818,-0.03728523972365427,-3.419766903466384
1999-04-15,1.0432397924492787,1.095953455632955,1.1354092608610644,-0.03945580522810932,-3.475029365022712
1999-04-16,1.0127891500871697,0.999944308855642,1.0388602291649358,-0.038915920309293806,-3.7460208040282263
1999-04-19,0.9652862782693951,0.8592053827028306,0.8994321307281559,-0.04022674802532522,-4.4724606394435495
1999-04-20,0.9872106738761894,0.9177179826920956,0.9621206303067217,-0.04440264761462609,-4.61508112558304
1999-04-21,1.035932159350834,1.0535588924332018,1.111716231011641,-0.0581573385784393,-5.2313114584570926
1999-04-22,1.0639461905274517,1.138991272869335,1.2043674007762482,-0.06537612790691316,-5.428254523061354
1999-04-23,1.0779536902165268,1.183934876439177,1.2525651113602712,-0.0686302349210941,-5.47917503837884
1999-04-26,1.1027711600225019,1.2656625918442224,1.3410846739443,-0.07542208210007773,-5.623961228208792
1999-04-27,1.085871114244173,1.2074257730064806,1.2803680880836121,-0.07294231507713156,-5.696980091585053
