Date,Close_Price,Daily_Return_Price,Daily_Return_Price_Pct,Close_TotalReturn,Daily_Return_TotalReturn,Daily_Return_TotalReturn_Pct,Close,Daily_Return,Daily_Return_Pct,Growth_1Dollar,Cumulative_Return,Cumulative_Return_Pct,Growth_1Dollar_Price,Growth_1Dollar_TotalReturn,Rolling_Variance_252d,Rolling_Volatility_252d
2010-03-19,0.2776559889316559,-0.01768943446064164,-1.768943446064164,0.2649719417095184,-0.01768946774599134,-1.7689467745991339,0.2776559889316559,-0.01768943446064164,-1.768943446064164,1.2838039478609573,0.2838039478609573,28.38039478609573,1.2838039478609573,1.283803768680961,,
2010-03-22,0.2851560115814209,0.027011924643235874,2.7011924643235874,0.2721293866634369,0.027012086290121307,2.7012086290121307,0.2851560115814209,0.027011924643235874,2.7011924643235874,1.3184819633572662,0.3184819633572662,31.84819633572662,1.3184819633572662,1.318481986860154,,
2010-03-23,0.2911199927330017,0.020914800703326186,2.0914800703326186,0.2778209745883941,0.020915006625125798,2.09150066251258,0.2911199927330017,0.020914800703326186,2.0914800703326186,1.3460577508518137,0.3460577508518137,34.605775085181364,1.3460577508518137,1.3460580463504432,,
2010-03-24,0.2869789898395538,-0.01422438512234303,-1.422438512234303,0.2738690972328186,-0.014224546441932273,-1.4224546441932273,0.2869789898395538,-0.01422438512234303,-1.422438512234303,1.3269109070067826,0.3269109070067826,32.69109070067826,1.3269109070067826,1.3269109811565947,,
2010-03-25,0.2851819992065429,-0.0062617498027138785,-0.6261749802713878,0.2721541821956634,-0.006261805565077494,-0.6261805565077494,0.2851819992065429,-0.0062617498027138785,-0.6261749802713878,1.318602122896614,0.31860212289661405,31.860212289661405,1.318602122896614,1.3186021225904259,,
2010-03-26,0.286666989326477,0.005207166385205797,0.5207166385205797,0.2735713124275207,0.005207085999650252,0.5207085999650252,0.286666989326477,0.005207166385205797,0.5207166385205797,1.3254683035464223,0.3254683035464223,32.54683035464223,1.3254683035464223,1.3254681972420757,,
2010-03-29,0.29059898853302,0.013716260863454233,1.3716260863454233,0.2773236632347107,0.013716170653617521,1.371617065361752,0.29059898853302,0.013716260863454233,1.3716260863454233,1.343648772564105,0.3436487725641051,34.36487725641051,1.343648772564105,1.3436485452313907,,
2010-03-30,0.2936460077762604,0.010485305742535811,1.048530574253581,0.2802315354347229,0.010485481715100331,1.048548171510033,0.2936460077762604,0.010485305742535811,1.048530574253581,1.3577373407550226,0.3577373407550226,35.77373407550226,1.3577373407550226,1.3577373474839356,,
2010-03-31,0.2896879911422729,-0.013478870916587615,-1.3478870916587615,0.2764543294906616,-0.013478875381393807,-1.3478875381393807,0.2896879911422729,-0.013478870916587615,-1.3478870916587615,1.3394365744003547,0.3394365744003547,33.943657440035466,1.3394365744003547,1.3394365749765353,,
2010-04-01,0.2891150116920471,-0.0019779192363703624,-0.19779192363703624,0.2759074866771698,-0.0019780584174583504,-0.19780584174583504,0.2891150116920471,-0.0019779192363703624,-0.19779192363703624,1.3367872770339502,0.33678727703395017,33.67872770339502,1.3367872770339502,1.3367870911847515,,
2010-04-05,0.2974739968776703,0.02891231810033723,2.891231810033723,0.2838846445083618,0.0289124370174334,2.89124370174334,0.2974739968776703,0.02891231810033723,2.891231810033723,1.3754368960200394,0.3754368960200394,37.54368960200394,1.3754368960200394,1.3754368637643486,,
2010-04-06,0.2997399866580963,0.007617438176816149,0.7617438176816149,0.2860471606254577,0.007617587491711708,0.7617587491711708,0.2997399866580963,0.007617438176816149,0.7617438176816149,1.385914201541584,0.38591420154158396,38.5914201541584,1.385914201541584,1.385914374413399,,
2010-04-07,0.2980470061302185,-0.005648163752702606,-0.5648163752702606,0.2844314575195312,-0.005648380156592636,-0.5648380156592636,0.2980470061302185,-0.005648163752702606,-0.5648163752702606,1.378086331184081,0.37808633118408097,37.808633118408096,1.378086331184081,1.3780862031622259,,
2010-04-08,0.2991150021553039,0.0035833140515384443,0.35833140515384443,0.2854506373405456,0.003583217657788129,0.3583217657788129,0.2991150021553039,0.0035833140515384443,0.35833140515384443,1.383024447298846,0.383024447298846,38.3024447298846,1.383024447298846,1.3830241859793508,,
2010-04-09,0.3045049905776977,0.01801978631481438,1.8019786314814379,0.2905944287776947,0.018019898239051813,1.8019898239051813,0.3045049905776977,0.01801978631481438,1.8019786314814379,1.4079462523073354,0.4079462523073354,40.79462523073354,1.4079462523073354,1.4079461410728462,,
2010-04-12,0.3057290017604828,0.004019675278434498,0.4019675278434498,0.2917625904083252,0.004019903738499142,0.4019903738499142,0.3057290017604828,0.004019675278434498,0.4019675278434498,1.4136057390510997,0.41360573905109965,41.360573905109966,1.4136057390510997,1.4136059490289503,,
2010-04-13,0.3103390038013458,0.015078720089743536,1.5078720089743536,0.2961619198322296,0.01507845614390635,1.507845614390635,0.3103390038013458,0.015078720089743536,1.5078720089743536,1.4349211043075063,0.4349211043075063,43.49211043075063,1.4349211043075063,1.4349209443361484,,
2010-04-14,0.3212760090827942,0.0352421227995221,3.52421227995221,0.3065993189811706,0.03524220519252985,3.524220519252985,0.3212760090827942,0.0352421227995221,3.52421227995221,1.4854907700731372,0.48549077007313723,48.54907700731373,1.4854907700731372,1.4854907226915015,,
2010-04-15,0.3255729973316192,0.013374756058170734,1.3374756058170734,0.310699999332428,0.013374721003568846,1.3374721003568846,0.3255729973316192,0.013374756058170734,1.3374756058170734,1.5053588467495296,0.5053588467495296,50.53588467495296,1.5053588467495296,1.5053587466608902,,
2010-04-16,0.3139840066432953,-0.03559567526578289,-3.559567526578289,0.299640417098999,-0.035595694422889124,-3.5595694422889124,0.3139840066432953,-0.03559567526578289,-3.559567526578289,1.45177458208216,0.4517745820821599,45.177458208215995,1.45177458208216,1.4517744567179258,,
2010-04-19,0.3134900033473968,-0.0015733390409904402,-0.15733390409904402,0.2991690039634704,-0.0015732628464899534,-0.15732628464899534,0.3134900033473968,-0.0015733390409904402,-0.15733390409904402,1.4494904484534525,0.44949044845345254,44.949044845345256,1.4494904484534525,1.4494904339036885,,
2010-04-20,0.3181250095367431,0.014785180196671188,1.4785180196671188,0.3035922348499298,0.014785057368441379,1.4785057368441379,0.3181250095367431,0.014785180196671188,1.4785180196671188,1.4709214259271906,0.47092142592719055,47.09214259271906,1.4709214259271906,1.4709212331239614,,
2010-04-21,0.3237240016460418,0.017599974668612184,1.7599974668612184,0.3089354336261749,0.01759991911152259,1.7599919111522588,0.3237240016460418,0.017599974668612184,1.7599974668612184,1.496809605763028,0.496809605763028,49.6809605763028,1.496809605763028,1.4968093278463641,,
2010-04-22,0.3285160064697265,0.014802748017813894,1.4802748017813894,0.3135085999965668,0.01480298428935023,1.480298428935023,0.3285160064697265,0.014802748017813894,1.4802748017813894,1.5189665011877815,0.5189665011877815,51.896650118778155,1.5189665011877815,1.5189665728106267,,
2010-04-23,0.3328649997711181,0.013238299552361,1.3238299552361,0.3176589608192444,0.013238427343693404,1.3238427343693404,0.3328649997711181,0.013238299552361,1.3238299552361,1.539075034740507,0.5390750347405071,53.90750347405071,1.539075034740507,1.539075301422279,,
2010-04-26,0.330390989780426,-0.007432472601184403,-0.7432472601184403,0.3152979016304016,-0.0074326856158994925,-0.7432685615899493,0.330390989780426,-0.007432472601184403,-0.7432472601184403,1.5276359017136314,0.5276359017136314,52.76359017136314,1.5276359017136314,1.5276358385676116,,
2010-04-27,0.3100000023841858,-0.06171774663041463,-6.171774663041463,0.2958384156227112,-0.06171777835204628,-6.171777835204628,0.3100000023841858,-0.06171774663041463,-6.171774663041463,1.4333536561881446,0.4333536561881446,43.33536561881446,1.4333536561881446,1.4333535484802535,,
2010-04-28,0.3107289969921112,0.0023515954913508885,0.23515954913508885,0.2965341210365295,0.0023516398719007903,0.23516398719007903,0.3107289969921112,0.0023515954913508885,0.23515954913508885,1.436724324183548,0.4367243241835479,43.67243241835479,1.436724324183548,1.43672427983539,,
2010-04-29,0.3265889883041382,0.05104123356865098,5.104123356865098,0.3116696774959564,0.05104153412943124,5.104153412943124,0.3265889883041382,0.05104123356865098,5.104123356865098,1.5100565059879625,0.5100565059879625,51.00565059879625,1.5100565059879625,1.5100568911991907,,
2010-04-30,0.307343989610672,-0.05892727367630701,-5.892727367630702,0.2933037877082824,-0.05892741936023682,-5.892741936023683,0.307343989610672,-0.05892727367630701,-5.892727367630702,1.4210729929929218,0.4210729929929218,42.10729929929218,1.4210729929929218,1.4210731355136805,,
2010-05-03,0.3198960125446319,0.040840307142040455,4.0840307142040455,0.3052824437618255,0.04084044105648221,4.084044105648221,0.3198960125446319,0.040840307142040455,4.0840307142040455,1.4791100504980115,0.4791100504980115,47.91100504980115,1.4791100504980115,1.4791103891415773,,
2010-05-04,0.2916150093078613,-0.08840686387994556,-8.840686387994555,0.2782933115959167,-0.08840708896763527,-8.840708896763527,0.2916150093078613,-0.08840686387994556,-8.840686387994555,1.3483465696001744,0.3483465696001744,34.83465696001744,1.3483465696001744,1.3483465453757844,,
2010-05-05,0.2868230044841766,-0.016432641224669364,-1.6432641224669364,0.2737201750278473,-0.016432793665949186,-1.6432793665949186,0.2868230044841766,-0.016432641224669364,-1.6432641224669364,1.326189674175421,0.3261896741754211,32.61896741754211,1.326189674175421,1.3261894448054288,,
2010-05-06,0.2587240040302276,-0.09796634166245599,-9.7966341662456,0.2469048500061035,-0.09796619857858746,-9.796619857858746,0.2587240040302276,-0.09796634166245599,-9.7966341662456,1.1962677234459307,0.1962677234459307,19.626772344593068,1.1962677234459307,1.1962677063027936,,
2010-05-07,0.2398959994316101,-0.07277254644071507,-7.2772546440715065,0.2289369404315948,-0.07277260683240738,-7.277260683240739,0.2398959994316101,-0.07277254644071507,-7.2772546440715065,1.1092122749859332,0.10921227498593322,10.921227498593321,1.1092122749859332,1.1092121868457145,,
2010-05-10,0.2756769955158233,0.14915211662132655,14.915211662132656,0.2630834281444549,0.1491523720395962,14.91523720395962,0.2756769955158233,0.14915211662132655,14.915211662132656,1.274653633582442,0.2746536335824421,27.46536335824421,1.274653633582442,1.2746538156089806,,
2010-05-11,0.2754949927330017,-0.0006602030121557467,-0.06602030121557467,0.2629097402095794,-0.0006602009716101254,-0.06602009716101254,0.2754949927330017,-0.0006602030121557467,-0.06602030121557467,1.2738121034140957,0.2738121034140957,27.381210341409567,1.2738121034140957,1.273812287921449,,
2010-05-12,0.2903389930725097,0.05388119831961591,5.388119831961591,0.2770756185054779,0.05388114675632072,5.388114675632072,0.2903389930725097,0.05388119831961591,5.388119831961591,1.3424466259800776,0.3424466259800776,34.24466259800776,1.3424466259800776,1.3424467547469494,,
2010-05-13,0.277213990688324,-0.045205785985859226,-4.520578598585923,0.2645501792430877,-0.04520585149264067,-4.5205851492640665,0.277213990688324,-0.045205785985859226,-4.520578598585923,1.2817602711085834,0.28176027110858337,28.176027110858335,1.2817602711085834,1.2817603061150815,,
2010-05-14,0.2601560056209564,-0.06153363697486003,-6.153363697486003,0.2482714056968689,-0.06153378384696051,-6.153378384696051,0.2601560056209564,-0.06153363697486003,-6.153363697486003,1.2028888998973897,0.20288889989738967,20.28888998973897,1.2028888998973897,1.202888744494982,,
2010-05-17,0.2636719942092895,0.013514923785598931,1.3514923785598931,0.2516268193721771,0.013515103222982772,1.3515103222982772,0.2636719942092895,0.013514923785598931,1.3514923785598931,1.219145851702046,0.21914585170204592,21.914585170204592,1.219145851702046,1.2191459100425959,,
2010-05-18,0.2535940110683441,-0.03822166692813789,-3.8221666928137887,0.2420091927051544,-0.038221786894653165,-3.8221786894653165,0.2535940110683441,-0.03822166692813789,-3.8221666928137887,1.1725480650214692,0.17254806502146924,17.254806502146923,1.1725480650214692,1.1725479748754597,,
2010-05-19,0.2469010055065155,-0.026392601046184905,-2.6392601046184905,0.2356219738721847,-0.026392463697655466,-2.6392463697655466,0.2469010055065155,-0.026392601046184905,-2.6392601046184905,1.1416014717338816,0.1416014717338816,14.160147173388161,1.1416014717338816,1.1416015450147996,,
2010-05-20,0.2219270020723343,-0.1011498652382854,-10.11498652382854,0.2117887884378433,-0.10115009666827568,-10.115009666827568,0.2219270020723343,-0.1011498652382854,-10.11498652382854,1.0261286367121711,0.026128636712171138,2.612863671217114,1.0261286367121711,1.0261284383798996,,
2010-05-21,0.2236460000276565,0.0077457809967709235,0.7745780996770923,0.2134292870759964,0.00774591823416837,0.774591823416837,0.2236460000276565,0.0077457809967709235,0.7745780996770923,1.0340768044066588,0.034076804406658834,3.4076804406658834,1.0340768044066588,1.0340767453613453,,
2010-05-24,0.2254949957132339,0.008267510643377163,0.8267510643377163,0.2151938080787658,0.008267473629995026,0.8267473629995026,0.2254949957132339,0.008267510643377163,0.8267510643377163,1.0426260453931604,0.042626045393160394,4.262604539316039,1.0426260453931604,1.0426259475850113,,
2010-05-25,0.2239059954881668,-0.007046720571519227,-0.7046720571519227,0.2136774659156799,-0.007046402387799633,-0.7046402387799633,0.2239059954881668,-0.007046720571519227,-0.7046720571519227,1.0352789509906866,0.035278950990686564,3.5278950990686564,1.0352789509906866,1.0352791856183663,,
2010-05-26,0.2169789969921112,-0.03093708357810221,-3.093708357810221,0.2070668637752533,-0.030937291923123222,-3.0937291923123222,0.2169789969921112,-0.03093708357810221,-3.093708357810221,1.0032504395572377,0.0032504395572376943,0.32504395572376943,1.0032504395572377,1.0032504512309577,,
2010-05-27,0.2404689937829971,0.10825931134588074,10.825931134588075,0.2294837832450866,0.10825932774142077,10.825932774142078,0.2404689937829971,0.10825931134588074,10.825931134588075,1.1118616412511564,0.11186164125115639,11.186164125115639,1.1118616412511564,1.1118616706374982,,
2010-05-28,0.2371090054512024,-0.013972646863681826,-1.3972646863681826,0.2262772917747497,-0.013972627716845598,-1.3972627716845598,0.2371090054512024,-0.013972646863681826,-1.3972646863681826,1.0963259911766803,0.09632599117668028,9.632599117668029,1.0963259911766803,1.0963260414410505,,
2010-06-01,0.2305469959974289,-0.02767507476692599,-2.767507476692599,0.2200150489807129,-0.027675082837170573,-2.7675082837170573,0.2305469959974289,-0.02767507476692599,-2.767507476692599,1.0659850874019414,0.06598508740194142,6.598508740194142,1.0659850874019414,1.0659851274276222,,
2010-06-02,0.2467709928750991,0.07037175569119603,7.0371755691196025,0.2354978919029235,0.07037174499626109,7.037174499626109,0.2467709928750991,0.07037175569119603,7.0371755691196025,1.141000329543049,0.14100032954304909,14.100032954304908,1.141000329543049,1.1410003609847656,,
2010-06-03,0.2531769871711731,0.025959267827383226,2.5959267827383226,0.2416112273931503,0.025959194117741058,2.595919411774106,0.2531769871711731,0.025959267827383226,2.5959267827383226,1.1706198626887896,0.1706198626887896,17.06198626887896,1.1706198626887896,1.1706198108439818,,
2010-06-04,0.2281769961118698,-0.09874511636557537,-9.874511636557537,0.2177533060312271,-0.09874508572857643,-9.874508572857643,0.2281769961118698,-0.09874511636557537,-9.874511636557537,1.0550268681277313,0.05502686812773128,5.502686812773128,1.0550268681277313,1.0550268572666228,,
2010-06-07,0.2149479985237121,-0.05797691184290921,-5.797691184290921,0.2051286548376083,-0.057976851987764366,-5.797685198776437,0.2149479985237121,-0.05797691184290921,-5.797691184290921,0.9938596684023892,-0.006140331597610849,-0.6140331597610849,0.9938596684023892,0.9938597213197596,,
2010-06-08,0.2137500047683715,-0.005573412004617695,-0.5573412004617695,0.2039853781461715,-0.005573461651868672,-0.5573461651868672,0.2137500047683715,-0.005573412004617695,-0.5573412004617695,0.9883204789956099,-0.01167952100439007,-1.167952100439007,0.9883204789956099,0.9883204822756471,,
2010-06-09,0.2090359926223755,-0.022053857500982543,-2.2053857500982543,0.1994867473840713,-0.02205369229394749,-2.205369229394749,0.2090359926223755,-0.022053857500982543,-2.2053857500982543,0.9665241999865379,-0.033475800013462065,-3.3475800013462065,0.9665241999865379,0.9665243664717341,,
2010-06-10,0.2263800054788589,0.08297141864853597,8.297141864853597,0.2160383611917495,0.08297099443809874,8.297099443809874,0.2263800054788589,0.08297141864853597,8.297141864853597,1.0467180840175623,0.04671808401756228,4.671808401756228,1.0467180840175623,1.0467178543065472,,
2010-06-11,0.2322919964790344,0.02611534082999034,2.611534082999034,0.2216803133487701,0.026115510809735287,2.6115510809735287,0.2322919964790344,0.02611534082999034,2.611534082999034,1.0740534835345954,0.0740534835345954,7.40534835345954,1.0740534835345954,1.0740534257454328,,
2010-06-14,0.2324219942092895,0.0005596306899313674,0.055963068993136744,0.2218043953180313,0.0005597338229397231,0.05597338229397231,0.2324219942092895,0.0005596306899313674,0.055963068993136744,1.074654556826609,0.07465455682660904,7.465455682660904,1.074654556826609,1.0746546097754668,,
2010-06-15,0.2494010031223297,0.07305250508155914,7.305250508155914,0.2380077540874481,0.07305246925419939,7.305246925419939,0.2494010031223297,0.07305250508155914,7.305250508155914,1.1531607643001056,0.1531607643001056,15.316076430010561,1.1531607643001056,1.1531607826149728,,
2010-06-16,0.2544269859790802,0.020152215884573943,2.0152215884573943,0.2428041249513626,0.02015216219448157,2.015216219448157,0.2544269859790802,0.020152215884573943,2.0152215884573943,1.1763995089719017,0.1763995089719017,17.63995089719017,1.1763995089719017,1.176399465742545,,
2010-06-17,0.2569789886474609,0.010030393036179364,1.0030393036179364,0.2452395856380462,0.01003055729457425,1.003055729457425,0.2569789886474609,0.010030393036179364,1.0030393036179364,1.1881992584144583,0.18819925841445828,18.81992584144583,1.1881992584144583,1.188199407984982,,
2010-06-18,0.2576819956302643,0.0027356593879659385,0.27356593879659385,0.2459104359149933,0.002735489359116716,0.2735489359116716,0.2576819956302643,0.0027356593879659385,0.27356593879659385,1.191449766870514,0.19144976687051396,19.144976687051397,1.191449766870514,1.1914497148220338,,
2010-06-21,0.250910997390747,-0.026276567064594802,-2.6276567064594802,0.2394487559795379,-0.02627655842019272,-2.627655842019272,0.250910997390747,-0.026276567064594802,-2.6276567064594802,1.160142557167245,0.16014255716724501,16.014255716724502,1.160142557167245,1.1601425167857906,,
2010-06-22,0.2449740022420883,-0.023661757397635985,-2.3661757397635985,0.2337829917669296,-0.023661698259532682,-2.366169825953268,0.2449740022420883,-0.023661757397635985,-2.3661757397635985,1.1326915454328805,0.13269154543288053,13.269154543288053,1.1326915454328805,1.1326915746155504,,
2010-06-23,0.2416930049657821,-0.013393246819161764,-1.3393246819161764,0.2306518703699112,-0.013393281407485746,-1.3393281407485746,0.2416930049657821,-0.013393246819161764,-1.3393246819161764,1.1175211279949202,0.1175211279949202,11.752112799492021,1.1175211279949202,1.1175211176088362,,
2010-06-24,0.2299740016460418,-0.04848714310701485,-4.848714310701485,0.2194681912660598,-0.048487268219049806,-4.848726821904981,0.2299740016460418,-0.04848714310701485,-4.848714310701485,1.0633357211367178,0.06333572113671782,6.3335721136717815,1.0633357211367178,1.0633355714388844,,
2010-06-25,0.2298180013895034,-0.0006783386618566256,-0.06783386618566256,0.2193193286657333,-0.0006782878168709594,-0.06782878168709594,0.2298180013895034,-0.0006783386618566256,-0.06783386618566256,1.0626144194065377,0.06261441940653767,6.261441940653767,1.0626144194065377,1.062614323875532,,
2010-06-28,0.2277600020170211,-0.008954909363232733,-0.8954909363232733,0.2173553258180618,-0.008954992063945566,-0.8954992063945566,0.2277600020170211,-0.008954909363232733,-0.8954909363232733,1.053098803592688,0.05309880359268804,5.309880359268804,1.053098803592688,1.0530986210381916,,
2010-06-29,0.202344000339508,-0.11159115495447569,-11.159115495447569,0.1931004375219345,-0.11159095460320101,-11.159095460320101,0.202344000339508,-0.11159115495447569,-11.159115495447569,0.9355822918186034,-0.06441770818139658,-6.441770818139658,0.9355822918186034,0.9355823406252252,,
2010-06-30,0.19234399497509,-0.049420814788870615,-4.9420814788870615,0.183557242155075,-0.049420889405159873,-4.942088940515987,0.19234399497509,-0.049420814788870615,-4.9420814788870615,0.8893450526548892,-0.11065494734511083,-11.065494734511084,0.8893450526548892,0.8893450292397653,,
2010-07-01,0.1904689967632293,-0.00974815050557487,-0.9748150505574871,0.1817679107189178,-0.009748084113431532,-0.9748084113431532,0.1904689967632293,-0.00974815050557487,-0.9748150505574871,0.8806755832302209,-0.11932441676977912,-11.932441676977913,0.8806755832302209,0.8806756190888738,,
2010-07-02,0.1894270032644271,-0.005470672479561012,-0.5470672479561012,0.1807734966278076,-0.0054707901255901525,-0.5470790125590153,0.1894270032644271,-0.005470672479561012,-0.5470672479561012,0.8758576955536219,-0.12414230444637808,-12.41423044463781,0.8758576955536219,0.8758576276081144,,
2010-07-06,0.190417006611824,0.005226305280324528,0.5226305280324528,0.1817182749509811,0.005226309944752039,0.5226309944752039,0.190417006611824,0.005226305280324528,0.5226305280324528,0.8804351952527066,-0.11956480474729336,-11.956480474729336,0.8804351952527066,0.8804351310374696,,
2010-07-07,0.2084109932184219,0.09449779159316196,9.449779159316197,0.1988902390003204,0.09449772761694697,9.449772761694696,0.2084109932184219,0.09449779159316196,9.449779159316197,0.9636343768449818,-0.036365623155018234,-3.6365623155018234,0.9636343768449818,0.9636342502346394,,
