Date,Rolling_Variance,Rolling_Volatility,Expected_Drag,Naive_Growth,Actual_Growth,Performance_Gap_Pct
2021-09-20,0.038273571745864016,0.19563632522071153,-0.11482071523759205,554.88473364304,2.4694112727504662,-99.55496860464375
2021-09-21,0.03827247308228361,0.19563351727728973,-0.11481741924685084,556.9356198854703,2.478434045810967,-99.55498733474425
2021-09-22,0.038038096030969186,0.19503357667583598,-0.11411428809290755,572.6877453476084,2.5477888760185174,-99.55511726997544
2021-09-23,0.037076890834810534,0.19255360509429714,-0.11123067250443161,588.687233618589,2.6182190338600795,-99.55524446865168
2021-09-24,0.03706688417787152,0.19252761925986495,-0.11120065253361455,590.3452972222076,2.625487748186764,-99.55526235907347
2021-09-27,0.03667521877155675,0.19150775120489708,-0.11002565631467026,576.3216402616903,2.5625198131910087,-99.55536637284219
2021-09-28,0.037167109211438724,0.1927877309670891,-0.11150132763431617,528.7673985618474,2.344883254034423,-99.5565378538064
2021-09-29,0.037142842618458474,0.1927247846501806,-0.11142852785537542,526.1710497305387,2.3332621348071156,-99.55655824545991
2021-09-30,0.037132999208232306,0.19269924547914635,-0.11139899762469692,520.3929983578785,2.3074575168967417,-99.5565932815818
2021-10-01,0.036939661781099996,0.19219693488997164,-0.11081898534329998,530.1347002678395,2.3502991213036113,-99.55666001110356
2021-10-04,0.03657199062575098,0.1912380470140578,-0.10971597187725293,497.4493742656075,2.2022189282467672,-99.55729787950825
2021-10-05,0.03631520451886845,0.1905654861691079,-0.10894561355660536,517.8674771524611,2.291318012046311,-99.55754742030813
2021-10-06,0.03598268291736413,0.18969101960125614,-0.1079480487520924,527.8864683349631,2.3352780773644968,-99.55761736330724
2021-10-07,0.0357853330201061,0.1891701166149297,-0.1073559990603183,542.550429781687,2.3994692879739232,-99.55774262515294
2021-10-08,0.03580468645658851,0.18922126322532706,-0.10741405936976553,534.4744240389883,2.3634834029366103,-99.5577929837922
